order_id,order_date,customer_id,product_id,warehouse_id,quantity_ordered,order_value,promised_delivery_date,actual_delivery_date,order_status
ORD009792,2025-07-14,CUST00780,PROD095,WH006,1,345.03,2025-07-17,2025-07-15,Delivered
ORD009793,2025-01-06,CUST00280,PROD072,WH007,3,384.03,2025-01-08,2025-01-06,Delivered
ORD009794,2025-11-11,CUST00354,PROD059,WH001,1,122.76,2025-11-14,2025-11-12,Delivered
ORD009795,2024-12-06,CUST01369,PROD087,WH006,1,264.8,2024-12-09,2024-12-07,Delivered
ORD009796,2024-09-27,CUST01368,PROD014,WH002,2,101.76,2024-10-04,2024-10-02,Delivered
ORD009797,2024-03-04,CUST01339,PROD046,WH007,4,215.96,2024-03-08,2024-03-08,Delivered
ORD009798,2024-11-06,CUST00836,PROD019,WH007,1,126.24,2024-11-08,2024-11-06,Delivered
ORD009799,2025-04-01,CUST01610,PROD083,WH009,1,56.15,2025-04-06,2025-04-06,Delivered
ORD009800,2025-10-24,CUST00642,PROD034,WH001,10,807.9,2025-10-30,2025-10-28,Delivered
ORD009801,2025-08-05,CUST00509,PROD039,WH008,1,394.21,2025-08-10,2025-08-11,Delayed
ORD009802,2024-07-24,CUST01726,PROD035,WH003,1,106.63,2024-07-29,2024-07-28,Delivered
ORD009803,2024-11-28,CUST00881,PROD092,WH003,1,103.68,2024-12-01,2024-12-01,Delivered
ORD009804,2024-11-23,CUST00836,PROD093,WH004,1,395.13,2024-11-27,2024-11-30,Delayed
ORD009805,2025-10-11,CUST01779,PROD038,WH004,1,288.16,2025-10-13,2025-10-12,Delivered
ORD009806,2024-03-01,CUST00146,PROD086,WH004,2,482.02,2024-03-08,2024-03-07,Delivered
ORD009807,2024-12-19,CUST01628,PROD092,WH005,20,2073.6,2024-12-22,2024-12-22,Delivered
ORD009808,2024-05-02,CUST01385,PROD078,WH002,3,1153.26,2024-05-04,2024-05-03,Delivered
ORD009809,2025-02-25,CUST01872,PROD032,WH001,5,1690.15,2025-03-03,2025-03-01,Delivered
ORD009810,2025-01-08,CUST00382,PROD094,WH002,1,413.47,2025-01-11,2025-01-09,Delivered
ORD009811,2024-06-16,CUST01202,PROD021,WH007,20,2255.6,2024-06-20,2024-06-19,Delivered
ORD009812,2025-03-30,CUST00127,PROD057,WH009,2,729.56,2025-04-03,2025-04-02,Delivered
ORD009813,2025-03-21,CUST00578,PROD084,WH007,3,26.25,2025-03-26,2025-03-25,Delivered
ORD009814,2024-06-16,CUST00956,PROD053,WH004,2,533.26,2024-06-22,2024-06-22,Delivered
ORD009815,2025-11-05,CUST01505,PROD004,WH008,2,396.14,2025-11-12,2025-11-14,Delayed
ORD009816,2024-02-10,CUST00277,PROD009,WH001,10,250.7,2024-02-17,2024-02-17,Delivered
ORD009817,2024-10-28,CUST00803,PROD068,WH001,2,563.76,2024-11-01,2024-10-31,Delivered
ORD009818,2025-09-12,CUST00231,PROD039,WH003,5,1971.05,2025-09-19,2025-09-19,Delivered
ORD009819,2025-06-05,CUST00041,PROD040,WH010,15,6392.7,2025-06-10,2025-06-08,Delivered
ORD009820,2024-01-27,CUST01693,PROD033,WH010,4,830.72,2024-01-31,2024-01-31,Delivered
ORD009821,2024-02-25,CUST00348,PROD100,WH001,5,2538.0,2024-03-03,2024-03-02,Delivered
ORD009822,2025-12-16,CUST01721,PROD089,WH002,4,1350.56,2025-12-19,2025-12-17,Delivered
ORD009823,2024-10-27,CUST01165,PROD023,WH001,2,681.96,2024-11-02,2024-11-01,Delivered
ORD009824,2025-09-07,CUST00116,PROD003,WH007,2,283.82,2025-09-10,2025-09-09,Delivered
ORD009825,2024-09-28,CUST00939,PROD017,WH002,4,1384.48,2024-09-30,2024-10-01,Delayed
ORD009826,2024-02-11,CUST00060,PROD036,WH004,3,1409.04,2024-02-18,2024-02-18,Delivered
ORD009827,2024-12-22,CUST00747,PROD002,WH004,10,1285.5,2024-12-26,2024-12-26,Delivered
ORD009828,2025-06-18,CUST00080,PROD059,WH009,1,122.76,2025-06-24,2025-06-23,Delivered
ORD009829,2025-01-31,CUST01980,PROD002,WH007,15,1928.25,2025-02-05,2025-02-04,Delivered
ORD009830,2025-01-01,CUST00543,PROD015,WH005,1,279.41,2025-01-08,2025-01-08,Delivered
ORD009831,2025-06-18,CUST00826,PROD045,WH002,1,156.72,2025-06-21,2025-06-20,Delivered
ORD009832,2024-01-22,CUST01474,PROD045,WH002,3,470.16,2024-01-28,2024-01-27,Delivered
ORD009833,2024-05-14,CUST00320,PROD061,WH001,3,845.43,2024-05-19,2024-05-17,Delivered
ORD009834,2024-03-07,CUST00796,PROD100,WH004,1,507.6,2024-03-11,2024-03-09,Delivered
ORD009835,2024-04-27,CUST00163,PROD043,WH002,3,1274.19,2024-04-29,2024-04-29,Delivered
ORD009836,2025-03-20,CUST00525,PROD093,WH008,2,790.26,2025-03-23,2025-03-23,Delivered
ORD009837,2024-07-31,CUST00230,PROD079,WH004,3,1327.95,2024-08-04,2024-08-03,Delivered
ORD009838,2024-02-06,CUST00022,PROD014,WH007,1,50.88,2024-02-11,2024-02-10,Delivered
ORD009839,2025-10-08,CUST01940,PROD090,WH008,10,2973.4,2025-10-12,2025-10-12,Delivered
ORD009840,2024-11-21,CUST00074,PROD028,WH002,5,1101.95,2024-11-25,2024-11-23,Delivered
ORD009841,2025-05-23,CUST00299,PROD064,WH002,20,543.0,2025-05-26,2025-05-26,Delivered
ORD009842,2024-01-08,CUST00066,PROD019,WH006,1,126.24,2024-01-13,2024-01-11,Delivered
ORD009843,2025-07-12,CUST01532,PROD040,WH006,1,426.18,2025-07-19,2025-07-17,Delivered
ORD009844,2024-06-30,CUST00895,PROD003,WH009,4,567.64,2024-07-04,2024-07-02,Delivered
ORD009845,2024-02-05,CUST01215,PROD079,WH007,15,6639.75,2024-02-12,2024-02-10,Delivered
ORD009846,2024-05-11,CUST00835,PROD099,WH004,3,694.11,2024-05-15,2024-05-15,Delivered
ORD009847,2024-02-09,CUST01507,PROD087,WH001,1,264.8,2024-02-11,2024-02-09,Delivered
ORD009848,2025-11-01,CUST01707,PROD074,WH004,2,398.82,2025-11-07,2025-11-07,Delivered
ORD009849,2025-08-27,CUST00053,PROD099,WH005,1,231.37,2025-08-29,2025-08-29,Delivered
ORD009850,2025-09-01,CUST00338,PROD088,WH009,3,497.94,2025-09-07,2025-09-07,Delivered
ORD009851,2025-10-01,CUST00278,PROD091,WH002,3,134.1,2025-10-06,2025-10-04,Delivered
ORD009852,2025-11-08,CUST01067,PROD083,WH003,15,842.25,2025-11-15,2025-11-13,Delivered
ORD009853,2025-04-03,CUST01455,PROD094,WH002,1,413.47,2025-04-07,2025-04-06,Delivered
ORD009854,2025-08-28,CUST00543,PROD080,WH003,1,215.85,2025-09-01,2025-08-31,Delivered
ORD009855,2025-10-13,CUST00305,PROD039,WH006,1,394.21,2025-10-16,2025-10-16,Delivered
ORD009856,2025-02-18,CUST00498,PROD034,WH003,2,161.58,2025-02-23,2025-02-22,Delivered
ORD009857,2025-06-29,CUST01721,PROD056,WH010,2,138.92,2025-07-06,2025-07-05,Delivered
ORD009858,2025-03-23,CUST00077,PROD071,WH002,20,9648.6,2025-03-27,2025-03-27,Delivered
ORD009859,2024-12-08,CUST01432,PROD099,WH003,2,462.74,2024-12-10,2024-12-13,Delayed
ORD009860,2025-04-24,CUST01508,PROD035,WH004,4,426.52,2025-04-27,2025-04-27,Delivered
ORD009861,2025-03-12,CUST01265,PROD061,WH008,3,845.43,2025-03-17,,Cancelled
ORD009862,2025-06-13,CUST00940,PROD085,WH007,2,531.9,2025-06-16,2025-06-15,Delivered
ORD009863,2025-06-03,CUST00007,PROD002,WH008,1,128.55,2025-06-05,,Cancelled
ORD009864,2025-06-06,CUST01031,PROD018,WH005,1,256.09,2025-06-13,2025-06-14,Delayed
ORD009865,2025-09-16,CUST01467,PROD082,WH006,1,193.32,2025-09-19,2025-09-19,Delivered
ORD009866,2025-12-12,CUST00931,PROD025,WH002,15,991.8,2025-12-15,2025-12-21,Delayed
ORD009867,2025-08-13,CUST01376,PROD008,WH009,1,38.32,2025-08-16,2025-08-16,Delivered
ORD009868,2024-09-11,CUST00794,PROD050,WH002,1,358.6,2024-09-16,2024-09-14,Delivered
ORD009869,2025-10-20,CUST01693,PROD003,WH002,2,283.82,2025-10-23,2025-10-22,Delivered
ORD009870,2024-06-03,CUST00288,PROD042,WH002,1,100.74,2024-06-09,2024-06-07,Delivered
ORD009871,2025-01-25,CUST01152,PROD052,WH001,2,192.22,2025-02-01,2025-01-30,Delivered
ORD009872,2025-03-04,CUST01743,PROD055,WH002,2,672.38,2025-03-10,2025-03-12,Delayed
ORD009873,2024-01-21,CUST00491,PROD035,WH001,3,319.89,2024-01-27,2024-01-25,Delivered
ORD009874,2025-10-01,CUST01349,PROD096,WH010,1,251.4,2025-10-03,2025-10-03,Delivered
ORD009875,2025-11-01,CUST00444,PROD062,WH007,3,166.26,2025-11-08,2025-11-16,Delayed
ORD009876,2025-02-25,CUST00469,PROD100,WH009,2,1015.2,2025-02-27,2025-02-26,Delivered
ORD009877,2024-07-30,CUST00091,PROD075,WH010,2,116.94,2024-08-02,2024-08-08,Delayed
ORD009878,2025-02-04,CUST01011,PROD090,WH007,1,297.34,2025-02-09,2025-02-07,Delivered
ORD009879,2025-03-14,CUST00041,PROD092,WH006,1,103.68,2025-03-16,2025-03-15,Delivered
ORD009880,2025-06-22,CUST01703,PROD004,WH001,15,2971.05,2025-06-29,2025-06-28,Delivered
ORD009881,2024-02-19,CUST00447,PROD078,WH001,1,384.42,2024-02-26,2024-02-24,Delivered
ORD009882,2024-02-14,CUST00739,PROD081,WH010,5,469.1,2024-02-19,2024-02-19,Delivered
ORD009883,2024-02-19,CUST01699,PROD091,WH010,3,134.1,2024-02-26,2024-02-24,Delivered
ORD009884,2024-02-06,CUST00639,PROD048,WH007,1,253.35,2024-02-10,2024-02-09,Delivered
ORD009885,2024-03-20,CUST01729,PROD074,WH005,1,199.41,2024-03-26,2024-03-26,Delivered
ORD009886,2024-05-09,CUST00804,PROD028,WH007,1,220.39,2024-05-13,2024-05-13,Delivered
ORD009887,2024-02-19,CUST01302,PROD002,WH003,3,385.65,2024-02-23,2024-02-21,Delivered
ORD009888,2025-08-21,CUST00189,PROD006,WH008,20,9878.0,2025-08-27,2025-09-03,Delayed
ORD009889,2025-08-18,CUST01520,PROD098,WH009,3,281.82,2025-08-20,2025-08-20,Delivered
ORD009890,2024-11-13,CUST01011,PROD069,WH004,1,323.76,2024-11-19,2024-11-18,Delivered
ORD009891,2025-06-18,CUST00275,PROD079,WH001,4,1770.6,2025-06-22,2025-06-22,Delivered
ORD009892,2024-04-05,CUST01708,PROD057,WH005,3,1094.34,2024-04-10,2024-04-08,Delivered
ORD009893,2025-12-13,CUST00899,PROD016,WH008,4,51.44,2025-12-15,2025-12-14,Delivered
ORD009894,2024-12-06,CUST00386,PROD003,WH001,15,2128.65,2024-12-10,2024-12-09,Delivered
ORD009895,2025-05-20,CUST00681,PROD083,WH004,1,56.15,2025-05-24,2025-05-26,Delayed
ORD009896,2025-04-01,CUST01272,PROD083,WH003,3,168.45,2025-04-05,2025-04-05,Delivered
ORD009897,2024-11-25,CUST00508,PROD092,WH009,5,518.4,2024-11-27,,Cancelled
ORD009898,2025-07-26,CUST00121,PROD005,WH004,1,481.8,2025-07-31,2025-07-29,Delivered
ORD009899,2024-08-06,CUST00880,PROD064,WH005,10,271.5,2024-08-11,2024-08-09,Delivered
ORD009900,2025-03-28,CUST01748,PROD051,WH008,1,194.79,2025-04-01,2025-03-31,Delivered
ORD009901,2024-07-27,CUST00530,PROD010,WH006,3,453.36,2024-07-31,2024-07-31,Delivered
ORD009902,2025-11-08,CUST01226,PROD064,WH005,1,27.15,2025-11-15,2025-11-15,Delivered
ORD009903,2024-05-19,CUST00350,PROD001,WH009,15,425.85,2024-05-24,2024-05-24,Delivered
ORD009904,2024-02-28,CUST00053,PROD070,WH001,1,120.25,2024-03-04,2024-03-02,Delivered
ORD009905,2024-07-31,CUST00237,PROD070,WH002,1,120.25,2024-08-05,2024-08-05,Delivered
ORD009906,2024-01-04,CUST01643,PROD082,WH003,4,773.28,2024-01-07,,Cancelled
ORD009907,2024-01-06,CUST01857,PROD020,WH004,10,3987.5,2024-01-12,2024-01-11,Delivered
ORD009908,2024-04-09,CUST01259,PROD002,WH010,2,257.1,2024-04-14,2024-04-12,Delivered
ORD009909,2024-01-26,CUST01443,PROD060,WH006,2,352.04,2024-02-01,2024-01-31,Delivered
ORD009910,2025-06-16,CUST00817,PROD046,WH002,4,215.96,2025-06-22,2025-06-21,Delivered
ORD009911,2024-03-27,CUST00534,PROD003,WH008,2,283.82,2024-04-02,2024-04-01,Delivered
ORD009912,2024-11-15,CUST00458,PROD077,WH001,2,278.58,2024-11-19,2024-11-18,Delivered
ORD009913,2025-08-27,CUST00154,PROD096,WH007,2,502.8,2025-08-31,2025-08-29,Delivered
ORD009914,2025-03-20,CUST00346,PROD019,WH003,2,252.48,2025-03-27,2025-03-25,Delivered
ORD009915,2025-04-22,CUST00215,PROD057,WH003,2,729.56,2025-04-29,2025-04-28,Delivered
ORD009916,2024-01-20,CUST01484,PROD035,WH001,1,106.63,2024-01-24,2024-01-27,Delayed
ORD009917,2025-01-25,CUST01331,PROD096,WH003,1,251.4,2025-01-27,2025-01-25,Delivered
ORD009918,2024-11-05,CUST01850,PROD046,WH006,1,53.99,2024-11-10,2024-11-13,Delayed
ORD009919,2024-04-03,CUST00785,PROD068,WH010,20,5637.6,2024-04-10,2024-04-09,Delivered
ORD009920,2025-07-07,CUST01180,PROD052,WH005,1,96.11,2025-07-13,2025-07-11,Delivered
ORD009921,2024-08-10,CUST00563,PROD086,WH010,10,2410.1,2024-08-13,2024-08-12,Delivered
ORD009922,2024-12-26,CUST00088,PROD078,WH002,10,3844.2,2024-12-29,2024-12-27,Delivered
ORD009923,2024-06-29,CUST00903,PROD070,WH005,4,481.0,2024-07-02,2024-06-30,Delivered
ORD009924,2025-02-24,CUST00523,PROD082,WH005,10,1933.2,2025-02-26,2025-02-25,Delivered
ORD009925,2024-08-17,CUST01385,PROD092,WH004,1,103.68,2024-08-24,2024-08-22,Delivered
ORD009926,2025-03-27,CUST01985,PROD049,WH001,2,408.96,2025-03-30,2025-03-28,Delivered
ORD009927,2024-03-04,CUST00457,PROD043,WH008,3,1274.19,2024-03-10,2024-03-09,Delivered
ORD009928,2025-04-24,CUST01544,PROD040,WH008,3,1278.54,2025-04-30,2025-04-29,Delivered
ORD009929,2024-08-09,CUST00523,PROD068,WH004,1,281.88,2024-08-11,2024-08-09,Delivered
ORD009930,2024-07-03,CUST00325,PROD074,WH001,2,398.82,2024-07-10,2024-07-10,Delivered
ORD009931,2024-10-19,CUST01919,PROD022,WH008,10,1265.7,2024-10-25,2024-10-23,Delivered
ORD009932,2024-12-16,CUST01484,PROD026,WH005,1,341.29,2024-12-19,2024-12-18,Delivered
ORD009933,2025-11-05,CUST00229,PROD041,WH002,10,1123.1,2025-11-07,2025-11-07,Delivered
ORD009934,2025-03-12,CUST01908,PROD052,WH001,5,480.55,2025-03-17,2025-03-15,Delivered
ORD009935,2025-09-15,CUST00775,PROD006,WH002,1,493.9,2025-09-20,2025-09-20,Delivered
ORD009936,2025-03-13,CUST01029,PROD065,WH010,1,216.44,2025-03-17,2025-03-16,Delivered
ORD009937,2025-11-24,CUST01506,PROD091,WH005,3,134.1,2025-11-27,2025-11-27,Delivered
ORD009938,2025-01-13,CUST01548,PROD047,WH009,1,367.48,2025-01-18,2025-01-21,Delayed
ORD009939,2025-08-13,CUST01439,PROD072,WH006,3,384.03,2025-08-16,2025-08-15,Delivered
ORD009940,2025-10-15,CUST00604,PROD081,WH005,5,469.1,2025-10-17,2025-10-15,Delivered
ORD009941,2025-10-03,CUST01128,PROD003,WH004,2,283.82,2025-10-07,2025-10-05,Delivered
ORD009942,2025-02-12,CUST00520,PROD068,WH004,5,1409.4,2025-02-15,2025-02-13,Delivered
ORD009943,2025-01-21,CUST00246,PROD078,WH001,3,1153.26,2025-01-26,2025-01-24,Delivered
ORD009944,2024-09-20,CUST00090,PROD078,WH009,3,1153.26,2024-09-24,2024-09-23,Delivered
ORD009945,2024-05-20,CUST00462,PROD092,WH007,4,414.72,2024-05-26,2024-05-25,Delivered
ORD009946,2024-07-06,CUST00706,PROD072,WH004,2,256.02,2024-07-13,2024-07-13,Delivered
ORD009947,2025-11-09,CUST00955,PROD003,WH008,1,141.91,2025-11-12,2025-11-12,Delivered
ORD009948,2025-09-07,CUST01445,PROD080,WH001,1,215.85,2025-09-09,2025-09-08,Delivered
ORD009949,2025-06-23,CUST01933,PROD064,WH009,3,81.45,2025-06-30,2025-06-29,Delivered
ORD009950,2024-01-24,CUST01456,PROD046,WH001,10,539.9,2024-01-26,2024-01-24,Delivered
ORD009951,2025-10-14,CUST00145,PROD031,WH005,10,1421.5,2025-10-17,2025-10-16,Delivered
ORD009952,2024-07-02,CUST00711,PROD068,WH003,2,563.76,2024-07-08,2024-07-13,Delayed
ORD009953,2024-10-06,CUST01595,PROD066,WH004,1,191.15,2024-10-08,2024-10-12,Delayed
ORD009954,2025-05-23,CUST01333,PROD067,WH002,2,461.7,2025-05-29,2025-05-28,Delivered
ORD009955,2025-05-18,CUST00049,PROD040,WH003,1,426.18,2025-05-25,2025-05-24,Delivered
ORD009956,2025-04-13,CUST00094,PROD029,WH009,4,60.76,2025-04-17,2025-04-17,Delivered
ORD009957,2024-07-23,CUST01457,PROD046,WH001,3,161.97,2024-07-29,2024-07-27,Delivered
ORD009958,2024-02-26,CUST00915,PROD066,WH007,2,382.3,2024-03-02,2024-03-01,Delivered
ORD009959,2024-12-06,CUST00390,PROD001,WH001,15,425.85,2024-12-10,2024-12-09,Delivered
ORD009960,2024-11-22,CUST00123,PROD082,WH007,2,386.64,2024-11-27,2024-11-25,Delivered
ORD009961,2025-10-29,CUST00445,PROD051,WH008,1,194.79,2025-11-01,2025-11-01,Delivered
ORD009962,2025-02-02,CUST00967,PROD035,WH003,3,319.89,2025-02-04,2025-02-03,Delivered
ORD009963,2024-10-14,CUST01505,PROD046,WH002,10,539.9,2024-10-16,2024-10-23,Delayed
ORD009964,2024-08-17,CUST00852,PROD079,WH006,2,885.3,2024-08-20,2024-08-19,Delivered
ORD009965,2024-03-06,CUST00321,PROD036,WH009,2,939.36,2024-03-13,2024-03-11,Delivered
ORD009966,2025-12-17,CUST00618,PROD084,WH004,1,8.75,2025-12-21,2025-12-20,Delivered
ORD009967,2025-07-12,CUST00332,PROD010,WH008,15,2266.8,2025-07-16,2025-07-14,Delivered
ORD009968,2025-12-13,CUST00971,PROD088,WH006,5,829.9,2025-12-18,2025-12-26,Delayed
ORD009969,2024-07-26,CUST00534,PROD098,WH007,1,93.94,2024-07-28,2024-07-28,Delivered
ORD009970,2025-02-04,CUST00523,PROD011,WH008,1,330.56,2025-02-06,2025-02-04,Delivered
ORD009971,2024-03-29,CUST01840,PROD049,WH005,1,204.48,2024-04-04,2024-04-04,Delivered
ORD009972,2024-03-02,CUST00671,PROD094,WH010,3,1240.41,2024-03-04,2024-03-04,Delivered
ORD009973,2025-02-26,CUST00676,PROD066,WH004,3,573.45,2025-03-05,2025-03-03,Delivered
ORD009974,2025-09-06,CUST01066,PROD055,WH003,1,336.19,2025-09-13,2025-09-21,Delayed
ORD009975,2024-09-12,CUST00981,PROD072,WH008,2,256.02,2024-09-19,2024-09-18,Delivered
ORD009976,2025-01-26,CUST00460,PROD034,WH001,2,161.58,2025-01-30,2025-01-30,Delivered
ORD009977,2024-10-31,CUST00706,PROD098,WH002,3,281.82,2024-11-05,2024-11-04,Delivered
ORD009978,2024-04-27,CUST01597,PROD058,WH005,2,669.7,2024-04-30,2024-05-01,Delayed
ORD009979,2024-05-10,CUST00857,PROD083,WH003,3,168.45,2024-05-16,,Cancelled
ORD009980,2024-12-30,CUST00371,PROD099,WH007,1,231.37,2025-01-06,2025-01-05,Delivered
ORD009981,2025-08-06,CUST00742,PROD086,WH007,10,2410.1,2025-08-09,2025-08-08,Delivered
ORD009982,2025-02-01,CUST01560,PROD059,WH006,20,2455.2,2025-02-04,,Cancelled
ORD009983,2024-09-14,CUST00480,PROD087,WH005,1,264.8,2024-09-18,2024-09-18,Delivered
ORD009984,2024-11-08,CUST00506,PROD082,WH009,20,3866.4,2024-11-14,2024-11-12,Delivered
ORD009985,2025-09-11,CUST00675,PROD047,WH010,1,367.48,2025-09-16,2025-09-15,Delivered
ORD009986,2024-08-30,CUST00372,PROD085,WH005,2,531.9,2024-09-04,2024-09-07,Delayed
ORD009987,2025-12-03,CUST00069,PROD075,WH005,20,1169.4,2025-12-05,2025-12-04,Delivered
ORD009988,2024-12-05,CUST00734,PROD034,WH008,10,807.9,2024-12-09,2024-12-16,Delayed
ORD009989,2025-05-31,CUST00140,PROD090,WH004,3,892.02,2025-06-07,2025-06-08,Delayed
ORD009990,2025-07-29,CUST01583,PROD084,WH008,2,17.5,2025-08-05,2025-08-04,Delivered
ORD009991,2025-12-08,CUST00559,PROD022,WH008,2,253.14,2025-12-14,2025-12-15,Delayed
ORD009992,2024-09-02,CUST00301,PROD070,WH006,3,360.75,2024-09-08,2024-09-06,Delivered
ORD009993,2025-06-15,CUST01061,PROD009,WH006,2,50.14,2025-06-20,2025-06-18,Delivered
ORD009994,2024-08-26,CUST00051,PROD084,WH005,15,131.25,2024-08-30,2024-08-30,Delivered
ORD009995,2024-05-14,CUST01841,PROD080,WH008,2,431.7,2024-05-20,,Cancelled
ORD009996,2024-09-02,CUST01788,PROD041,WH005,4,449.24,2024-09-08,2024-09-07,Delivered
ORD009997,2024-06-29,CUST01838,PROD008,WH003,3,114.96,2024-07-03,2024-07-01,Delivered
ORD009998,2024-09-22,CUST01432,PROD098,WH001,10,939.4,2024-09-28,2024-09-27,Delivered
ORD009999,2025-03-10,CUST01483,PROD068,WH007,4,1127.52,2025-03-16,2025-03-14,Delivered
ORD010000,2025-10-04,CUST01274,PROD092,WH009,2,207.36,2025-10-10,2025-10-08,Delivered
ORD010001,2024-02-17,CUST00409,PROD092,WH008,2,207.36,2024-02-23,2024-02-22,Delivered
ORD010002,2024-09-18,CUST00630,PROD023,WH008,5,1704.9,2024-09-25,2024-09-25,Delivered
ORD010003,2025-03-25,CUST00913,PROD014,WH002,4,203.52,2025-03-30,2025-03-29,Delivered
ORD010004,2025-07-17,CUST00700,PROD025,WH008,1,66.12,2025-07-22,2025-07-24,Delayed
ORD010005,2025-02-20,CUST01517,PROD052,WH003,3,288.33,2025-02-22,2025-02-22,Delivered
ORD010006,2025-05-15,CUST00481,PROD049,WH008,3,613.44,2025-05-18,2025-05-18,Delivered
ORD010007,2025-06-24,CUST00598,PROD064,WH004,1,27.15,2025-07-01,2025-07-01,Delivered
ORD010008,2024-01-21,CUST01166,PROD082,WH004,3,579.96,2024-01-28,2024-01-28,Delivered
ORD010009,2025-12-08,CUST01776,PROD051,WH007,1,194.79,2025-12-10,2025-12-09,Delivered
ORD010010,2024-05-03,CUST01382,PROD022,WH005,2,253.14,2024-05-08,2024-05-06,Delivered
ORD010011,2025-11-07,CUST01481,PROD080,WH009,2,431.7,2025-11-12,2025-11-10,Delivered
ORD010012,2025-08-14,CUST01803,PROD094,WH007,2,826.94,2025-08-21,2025-08-20,Delivered
ORD010013,2025-02-06,CUST00284,PROD095,WH002,15,5175.45,2025-02-09,2025-02-07,Delivered
ORD010014,2024-07-03,CUST01291,PROD060,WH010,4,704.08,2024-07-07,2024-07-05,Delivered
ORD010015,2024-07-04,CUST01336,PROD033,WH008,10,2076.8,2024-07-07,2024-07-06,Delivered
ORD010016,2025-07-19,CUST00934,PROD057,WH001,2,729.56,2025-07-24,2025-07-22,Delivered
ORD010017,2024-04-14,CUST00549,PROD057,WH002,4,1459.12,2024-04-19,2024-04-17,Delivered
ORD010018,2025-06-15,CUST01249,PROD074,WH006,1,199.41,2025-06-22,2025-06-21,Delivered
ORD010019,2024-05-24,CUST01417,PROD059,WH009,4,491.04,2024-05-28,2024-05-27,Delivered
ORD010020,2024-06-25,CUST01224,PROD041,WH003,1,112.31,2024-06-28,,Cancelled
ORD010021,2025-05-29,CUST00599,PROD004,WH010,1,198.07,2025-05-31,2025-05-31,Delivered
ORD010022,2024-03-12,CUST00515,PROD100,WH008,2,1015.2,2024-03-15,2024-03-15,Delivered
ORD010023,2024-12-15,CUST01705,PROD017,WH005,1,346.12,2024-12-19,2024-12-27,Delayed
ORD010024,2024-04-08,CUST00381,PROD045,WH006,1,156.72,2024-04-10,2024-04-08,Delivered
ORD010025,2024-07-04,CUST00683,PROD072,WH002,1,128.01,2024-07-06,2024-07-04,Delivered
ORD010026,2024-03-27,CUST00924,PROD012,WH010,1,130.35,2024-04-01,2024-04-01,Delivered
ORD010027,2024-01-27,CUST00876,PROD059,WH008,1,122.76,2024-02-01,2024-01-30,Delivered
ORD010028,2025-11-14,CUST00200,PROD026,WH002,1,341.29,2025-11-20,2025-11-20,Delivered
ORD010029,2025-02-04,CUST00403,PROD041,WH004,1,112.31,2025-02-08,2025-02-06,Delivered
ORD010030,2024-07-16,CUST00661,PROD038,WH003,2,576.32,2024-07-21,2024-07-20,Delivered
ORD010031,2024-01-09,CUST01423,PROD047,WH004,3,1102.44,2024-01-12,2024-01-16,Delayed
ORD010032,2024-06-28,CUST00329,PROD012,WH001,3,391.05,2024-07-05,2024-07-05,Delivered
ORD010033,2024-12-11,CUST00671,PROD090,WH007,4,1189.36,2024-12-15,2024-12-14,Delivered
ORD010034,2025-09-02,CUST01370,PROD038,WH010,3,864.48,2025-09-04,2025-09-02,Delivered
ORD010035,2025-09-11,CUST00966,PROD074,WH008,4,797.64,2025-09-15,,Cancelled
ORD010036,2024-02-13,CUST00739,PROD013,WH008,2,159.08,2024-02-16,2024-02-16,Delivered
ORD010037,2025-03-14,CUST01131,PROD085,WH003,10,2659.5,2025-03-20,2025-03-19,Delivered
ORD010038,2024-07-19,CUST01642,PROD006,WH002,20,9878.0,2024-07-22,2024-07-27,Delayed
ORD010039,2024-08-09,CUST01648,PROD040,WH006,3,1278.54,2024-08-13,2024-08-12,Delivered
ORD010040,2024-07-16,CUST01056,PROD061,WH010,3,845.43,2024-07-21,2024-07-19,Delivered
ORD010041,2025-12-03,CUST00482,PROD056,WH009,10,694.6,2025-12-06,2025-12-05,Delivered
ORD010042,2025-03-05,CUST00634,PROD039,WH005,15,5913.15,2025-03-12,2025-03-10,Delivered
ORD010043,2025-08-16,CUST00827,PROD015,WH001,2,558.82,2025-08-22,2025-08-20,Delivered
ORD010044,2024-07-17,CUST01157,PROD053,WH008,1,266.63,2024-07-20,2024-07-20,Delivered
ORD010045,2024-05-22,CUST01607,PROD004,WH007,15,2971.05,2024-05-29,2024-05-27,Delivered
ORD010046,2024-01-24,CUST00301,PROD018,WH010,4,1024.36,2024-01-28,2024-01-27,Delivered
ORD010047,2025-09-22,CUST01258,PROD018,WH002,4,1024.36,2025-09-28,2025-09-28,Delivered
ORD010048,2024-06-28,CUST01316,PROD058,WH005,10,3348.5,2024-07-02,2024-07-02,Delivered
ORD010049,2025-10-07,CUST01109,PROD007,WH007,2,644.06,2025-10-11,2025-10-19,Delayed
ORD010050,2024-06-22,CUST00425,PROD074,WH010,5,997.05,2024-06-24,2024-06-22,Delivered
