inventory_id,date_key,product_id,warehouse_id,opening_stock,closing_stock,reorder_point,stockout_flag
INV0016552,20240418,PROD100,WH006,89,0,394,True
INV0016553,20240418,PROD077,WH006,1145,770,225,False
INV0016554,20240418,PROD034,WH006,681,606,158,False
INV0016555,20240418,PROD024,WH006,885,569,291,False
INV0016556,20240418,PROD028,WH006,267,0,293,True
INV0016557,20240418,PROD038,WH006,163,0,313,True
INV0016558,20240418,PROD075,WH006,524,171,251,True
INV0016559,20240418,PROD036,WH006,426,316,200,False
INV0016560,20240418,PROD065,WH006,573,304,280,False
INV0016561,20240418,PROD081,WH007,172,0,389,True
INV0016562,20240418,PROD017,WH007,525,352,305,False
INV0016563,20240418,PROD055,WH007,63,21,390,True
INV0016564,20240418,PROD001,WH007,1178,1166,284,False
INV0016565,20240418,PROD090,WH007,996,915,204,False
INV0016566,20240418,PROD086,WH007,59,0,364,True
INV0016567,20240418,PROD076,WH007,110,0,179,True
INV0016568,20240418,PROD080,WH007,885,396,162,False
INV0016569,20240418,PROD095,WH007,252,151,194,True
INV0016570,20240418,PROD016,WH007,588,503,113,False
INV0016571,20240418,PROD035,WH008,400,253,269,True
INV0016572,20240418,PROD018,WH008,544,314,165,False
INV0016573,20240418,PROD048,WH008,306,246,269,True
INV0016574,20240418,PROD054,WH008,522,173,291,True
INV0016575,20240418,PROD040,WH008,862,569,251,False
INV0016576,20240418,PROD047,WH008,105,0,367,True
INV0016577,20240418,PROD075,WH008,213,0,264,True
INV0016578,20240418,PROD016,WH008,743,545,120,False
INV0016579,20240418,PROD064,WH008,979,873,246,False
INV0016580,20240418,PROD058,WH008,319,152,183,True
INV0016581,20240418,PROD063,WH009,1098,1000,269,False
INV0016582,20240418,PROD046,WH009,1207,748,217,False
INV0016583,20240418,PROD003,WH009,818,421,191,False
INV0016584,20240418,PROD078,WH009,1436,1064,389,False
INV0016585,20240418,PROD020,WH009,782,545,169,False
INV0016586,20240418,PROD024,WH009,538,462,124,False
INV0016587,20240418,PROD034,WH009,210,0,358,True
INV0016588,20240418,PROD030,WH009,811,335,292,False
INV0016589,20240418,PROD087,WH009,1357,1107,384,False
INV0016590,20240418,PROD090,WH009,1200,891,306,False
INV0016591,20240418,PROD092,WH010,1360,974,260,False
INV0016592,20240418,PROD030,WH010,1430,1052,324,False
INV0016593,20240418,PROD001,WH010,512,94,184,True
INV0016594,20240418,PROD005,WH010,1194,814,205,False
INV0016595,20240418,PROD024,WH010,1346,1327,226,False
INV0016596,20240418,PROD049,WH010,711,454,215,False
INV0016597,20240418,PROD029,WH010,1041,747,311,False
INV0016598,20240418,PROD066,WH010,1005,642,375,False
INV0016599,20240418,PROD089,WH010,1467,1314,300,False
INV0016600,20240418,PROD059,WH010,756,292,155,False
INV0016601,20250315,PROD082,WH001,261,0,124,True
INV0016602,20250315,PROD077,WH001,391,214,378,True
INV0016603,20250315,PROD044,WH001,590,434,326,False
INV0016604,20250315,PROD094,WH001,287,0,297,True
INV0016605,20250315,PROD055,WH001,782,662,259,False
INV0016606,20250315,PROD047,WH001,94,0,321,True
INV0016607,20250315,PROD017,WH001,1062,567,295,False
INV0016608,20250315,PROD075,WH001,403,23,149,True
INV0016609,20250315,PROD060,WH001,481,151,243,True
INV0016610,20250315,PROD064,WH001,540,239,115,False
INV0016611,20250315,PROD070,WH002,1281,1219,164,False
INV0016612,20250315,PROD094,WH002,1033,554,330,False
INV0016613,20250315,PROD045,WH002,503,20,276,True
INV0016614,20250315,PROD058,WH002,1004,831,252,False
INV0016615,20250315,PROD006,WH002,151,0,259,True
INV0016616,20250315,PROD044,WH002,271,2,314,True
INV0016617,20250315,PROD016,WH002,152,0,267,True
INV0016618,20250315,PROD015,WH002,296,0,133,True
INV0016619,20250315,PROD004,WH002,107,0,366,True
INV0016620,20250315,PROD010,WH002,1405,1083,312,False
INV0016621,20250315,PROD080,WH003,786,425,227,False
INV0016622,20250315,PROD040,WH003,463,401,290,False
INV0016623,20250315,PROD041,WH003,1372,1309,113,False
INV0016624,20250315,PROD052,WH003,276,66,279,True
INV0016625,20250315,PROD017,WH003,140,88,230,True
INV0016626,20250315,PROD011,WH003,80,0,250,True
INV0016627,20250315,PROD032,WH003,54,0,377,True
INV0016628,20250315,PROD025,WH003,276,0,187,True
INV0016629,20250315,PROD073,WH003,220,89,313,True
INV0016630,20250315,PROD099,WH003,1157,754,228,False
INV0016631,20250315,PROD091,WH004,379,248,159,False
INV0016632,20250315,PROD033,WH004,491,0,213,True
INV0016633,20250315,PROD025,WH004,1263,1012,355,False
INV0016634,20250315,PROD059,WH004,293,83,395,True
INV0016635,20250315,PROD064,WH004,1362,1240,257,False
INV0016636,20250315,PROD048,WH004,279,0,379,True
INV0016637,20250315,PROD002,WH004,64,0,301,True
INV0016638,20250315,PROD078,WH004,1479,1133,386,False
INV0016639,20250315,PROD020,WH004,1007,548,116,False
INV0016640,20250315,PROD075,WH004,1384,1353,249,False
INV0016641,20250315,PROD035,WH005,349,81,285,True
INV0016642,20250315,PROD021,WH005,745,675,216,False
INV0016643,20250315,PROD074,WH005,1146,929,268,False
INV0016644,20250315,PROD034,WH005,1479,1451,234,False
INV0016645,20250315,PROD019,WH005,429,0,100,True
INV0016646,20250315,PROD046,WH005,404,289,347,True
INV0016647,20250315,PROD013,WH005,568,120,186,True
INV0016648,20250315,PROD078,WH005,515,325,377,True
INV0016649,20250315,PROD060,WH005,52,29,184,True
INV0016650,20250315,PROD008,WH005,741,327,120,False
INV0016651,20250315,PROD041,WH006,1374,1278,143,False
INV0016652,20250315,PROD029,WH006,1347,1208,214,False
INV0016653,20250315,PROD089,WH006,1068,824,198,False
INV0016654,20250315,PROD008,WH006,468,146,150,True
INV0016655,20250315,PROD035,WH006,1148,1136,155,False
INV0016656,20250315,PROD077,WH006,926,769,242,False
INV0016657,20250315,PROD081,WH006,518,387,247,False
INV0016658,20250315,PROD093,WH006,374,0,397,True
INV0016659,20250315,PROD011,WH006,153,136,396,True
INV0016660,20250315,PROD045,WH006,1252,831,319,False
INV0016661,20250315,PROD092,WH007,90,0,116,True
INV0016662,20250315,PROD085,WH007,100,0,322,True
INV0016663,20250315,PROD030,WH007,790,578,141,False
INV0016664,20250315,PROD042,WH007,759,327,184,False
INV0016665,20250315,PROD082,WH007,372,0,194,True
INV0016666,20250315,PROD081,WH007,738,495,228,False
INV0016667,20250315,PROD096,WH007,1443,1328,125,False
INV0016668,20250315,PROD076,WH007,225,0,123,True
INV0016669,20250315,PROD035,WH007,498,45,117,True
INV0016670,20250315,PROD087,WH007,509,489,300,False
INV0016671,20250315,PROD034,WH008,250,0,129,True
INV0016672,20250315,PROD064,WH008,438,181,174,False
INV0016673,20250315,PROD092,WH008,427,112,122,True
INV0016674,20250315,PROD017,WH008,189,0,225,True
INV0016675,20250315,PROD020,WH008,1377,1212,258,False
INV0016676,20250315,PROD048,WH008,1359,1226,161,False
INV0016677,20250315,PROD009,WH008,580,246,143,False
INV0016678,20250315,PROD098,WH008,1235,884,126,False
INV0016679,20250315,PROD094,WH008,1484,1254,209,False
INV0016680,20250315,PROD086,WH008,292,214,198,False
INV0016681,20250315,PROD099,WH009,1448,1338,180,False
INV0016682,20250315,PROD064,WH009,270,115,181,True
INV0016683,20250315,PROD013,WH009,129,0,352,True
INV0016684,20250315,PROD026,WH009,287,0,246,True
INV0016685,20250315,PROD100,WH009,794,750,320,False
INV0016686,20250315,PROD069,WH009,1133,660,140,False
INV0016687,20250315,PROD055,WH009,686,477,133,False
INV0016688,20250315,PROD045,WH009,949,544,317,False
INV0016689,20250315,PROD091,WH009,935,775,397,False
INV0016690,20250315,PROD060,WH009,1408,1086,344,False
INV0016691,20250315,PROD018,WH010,1493,1417,260,False
INV0016692,20250315,PROD064,WH010,683,371,261,False
INV0016693,20250315,PROD036,WH010,1128,858,397,False
INV0016694,20250315,PROD072,WH010,560,464,177,False
INV0016695,20250315,PROD044,WH010,1418,1213,387,False
INV0016696,20250315,PROD058,WH010,302,0,259,True
INV0016697,20250315,PROD053,WH010,441,0,325,True
INV0016698,20250315,PROD061,WH010,412,20,303,True
INV0016699,20250315,PROD045,WH010,171,0,164,True
INV0016700,20250315,PROD038,WH010,728,537,260,False
INV0016701,20240226,PROD097,WH001,483,58,148,True
INV0016702,20240226,PROD068,WH001,128,118,334,True
INV0016703,20240226,PROD022,WH001,1440,1287,267,False
INV0016704,20240226,PROD070,WH001,1428,979,172,False
INV0016705,20240226,PROD042,WH001,288,51,203,True
INV0016706,20240226,PROD091,WH001,736,253,118,False
INV0016707,20240226,PROD055,WH001,1165,1138,257,False
INV0016708,20240226,PROD094,WH001,107,29,199,True
INV0016709,20240226,PROD006,WH001,545,375,270,False
INV0016710,20240226,PROD017,WH001,335,151,188,True
INV0016711,20240226,PROD053,WH002,254,0,366,True
INV0016712,20240226,PROD088,WH002,856,403,120,False
INV0016713,20240226,PROD021,WH002,805,576,120,False
INV0016714,20240226,PROD066,WH002,1021,660,155,False
INV0016715,20240226,PROD055,WH002,1197,1072,188,False
INV0016716,20240226,PROD060,WH002,154,0,162,True
INV0016717,20240226,PROD054,WH002,248,0,352,True
INV0016718,20240226,PROD004,WH002,206,0,189,True
INV0016719,20240226,PROD009,WH002,625,324,293,False
INV0016720,20240226,PROD040,WH002,728,484,193,False
INV0016721,20240226,PROD004,WH003,1148,1048,105,False
INV0016722,20240226,PROD056,WH003,162,148,208,True
INV0016723,20240226,PROD078,WH003,1172,957,205,False
INV0016724,20240226,PROD049,WH003,1133,1110,188,False
INV0016725,20240226,PROD069,WH003,243,0,117,True
INV0016726,20240226,PROD052,WH003,494,120,133,True
INV0016727,20240226,PROD018,WH003,1098,785,220,False
INV0016728,20240226,PROD086,WH003,1114,689,139,False
INV0016729,20240226,PROD058,WH003,1400,986,202,False
INV0016730,20240226,PROD045,WH003,1272,799,372,False
INV0016731,20240226,PROD004,WH004,903,883,274,False
INV0016732,20240226,PROD053,WH004,1060,738,376,False
INV0016733,20240226,PROD021,WH004,928,896,111,False
INV0016734,20240226,PROD010,WH004,750,485,300,False
INV0016735,20240226,PROD083,WH004,1312,1124,195,False
INV0016736,20240226,PROD045,WH004,893,718,151,False
INV0016737,20240226,PROD005,WH004,362,231,167,False
INV0016738,20240226,PROD047,WH004,1377,887,339,False
INV0016739,20240226,PROD015,WH004,164,0,239,True
INV0016740,20240226,PROD012,WH004,841,345,213,False
INV0016741,20240226,PROD095,WH005,930,431,150,False
INV0016742,20240226,PROD040,WH005,933,551,396,False
INV0016743,20240226,PROD026,WH005,1465,1390,149,False
INV0016744,20240226,PROD058,WH005,902,432,199,False
INV0016745,20240226,PROD012,WH005,724,596,211,False
INV0016746,20240226,PROD078,WH005,120,0,316,True
INV0016747,20240226,PROD080,WH005,141,0,277,True
INV0016748,20240226,PROD020,WH005,1131,909,218,False
INV0016749,20240226,PROD075,WH005,1423,987,357,False
INV0016750,20240226,PROD035,WH005,593,156,307,True
INV0016751,20240226,PROD068,WH006,365,318,187,False
INV0016752,20240226,PROD021,WH006,1242,1027,234,False
INV0016753,20240226,PROD038,WH006,1060,828,324,False
INV0016754,20240226,PROD022,WH006,400,0,382,True
INV0016755,20240226,PROD047,WH006,167,87,286,True
INV0016756,20240226,PROD034,WH006,75,0,342,True
INV0016757,20240226,PROD090,WH006,991,917,295,False
INV0016758,20240226,PROD037,WH006,919,602,376,False
INV0016759,20240226,PROD077,WH006,1290,954,228,False
INV0016760,20240226,PROD060,WH006,314,122,217,True
INV0016761,20240226,PROD037,WH007,809,670,349,False
INV0016762,20240226,PROD042,WH007,1088,698,330,False
INV0016763,20240226,PROD008,WH007,755,555,344,False
INV0016764,20240226,PROD072,WH007,135,66,157,True
INV0016765,20240226,PROD020,WH007,217,0,267,True
INV0016766,20240226,PROD034,WH007,955,836,249,False
INV0016767,20240226,PROD075,WH007,238,0,340,True
INV0016768,20240226,PROD046,WH007,426,133,215,True
INV0016769,20240226,PROD089,WH007,454,0,362,True
INV0016770,20240226,PROD055,WH007,1005,662,356,False
INV0016771,20240226,PROD002,WH008,721,237,295,True
INV0016772,20240226,PROD064,WH008,1433,978,230,False
INV0016773,20240226,PROD021,WH008,1076,877,367,False
INV0016774,20240226,PROD025,WH008,542,427,188,False
INV0016775,20240226,PROD010,WH008,825,354,392,True
INV0016776,20240226,PROD024,WH008,1126,1008,229,False
INV0016777,20240226,PROD033,WH008,538,195,387,True
INV0016778,20240226,PROD062,WH008,123,0,186,True
INV0016779,20240226,PROD069,WH008,254,0,180,True
INV0016780,20240226,PROD063,WH008,123,0,267,True
INV0016781,20240226,PROD082,WH009,517,481,308,False
INV0016782,20240226,PROD075,WH009,615,525,224,False
INV0016783,20240226,PROD026,WH009,623,587,252,False
INV0016784,20240226,PROD096,WH009,118,0,366,True
INV0016785,20240226,PROD056,WH009,950,775,109,False
INV0016786,20240226,PROD064,WH009,1019,646,374,False
INV0016787,20240226,PROD081,WH009,1016,895,156,False
INV0016788,20240226,PROD052,WH009,320,0,197,True
INV0016789,20240226,PROD003,WH009,1434,1119,360,False
INV0016790,20240226,PROD087,WH009,707,316,254,False
INV0016791,20240226,PROD096,WH010,1092,617,332,False
INV0016792,20240226,PROD019,WH010,1233,956,385,False
INV0016793,20240226,PROD052,WH010,485,148,180,True
INV0016794,20240226,PROD091,WH010,775,361,103,False
INV0016795,20240226,PROD007,WH010,137,47,195,True
INV0016796,20240226,PROD024,WH010,851,830,105,False
INV0016797,20240226,PROD093,WH010,455,0,335,True
INV0016798,20240226,PROD081,WH010,737,552,364,False
INV0016799,20240226,PROD084,WH010,1393,1252,349,False
INV0016800,20240226,PROD078,WH010,471,183,300,True
INV0016801,20241129,PROD039,WH001,738,507,241,False
INV0016802,20241129,PROD066,WH001,1333,875,208,False
INV0016803,20241129,PROD081,WH001,1089,777,253,False
INV0016804,20241129,PROD021,WH001,85,0,351,True
INV0016805,20241129,PROD046,WH001,300,13,194,True
INV0016806,20241129,PROD007,WH001,1321,1255,149,False
INV0016807,20241129,PROD010,WH001,207,23,337,True
INV0016808,20241129,PROD035,WH001,283,260,281,True
INV0016809,20241129,PROD059,WH001,987,912,228,False
INV0016810,20241129,PROD068,WH001,948,722,255,False
INV0016811,20241129,PROD098,WH002,1421,1013,340,False
INV0016812,20241129,PROD083,WH002,1177,1003,274,False
INV0016813,20241129,PROD013,WH002,1038,696,181,False
INV0016814,20241129,PROD027,WH002,626,317,276,False
INV0016815,20241129,PROD078,WH002,1059,1016,114,False
INV0016816,20241129,PROD022,WH002,1383,1080,367,False
INV0016817,20241129,PROD030,WH002,1105,728,220,False
INV0016818,20241129,PROD032,WH002,1014,916,209,False
INV0016819,20241129,PROD023,WH002,646,316,120,False
INV0016820,20241129,PROD092,WH002,375,339,305,False
INV0016821,20241129,PROD006,WH003,1359,1057,158,False
INV0016822,20241129,PROD078,WH003,503,84,314,True
INV0016823,20241129,PROD100,WH003,305,0,333,True
INV0016824,20241129,PROD029,WH003,1430,1328,179,False
INV0016825,20241129,PROD062,WH003,688,612,209,False
INV0016826,20241129,PROD089,WH003,725,611,144,False
INV0016827,20241129,PROD001,WH003,1401,1162,362,False
INV0016828,20241129,PROD044,WH003,824,561,276,False
INV0016829,20241129,PROD063,WH003,266,141,264,True
INV0016830,20241129,PROD014,WH003,867,391,131,False
INV0016831,20241129,PROD055,WH004,692,657,327,False
INV0016832,20241129,PROD025,WH004,404,366,193,False
INV0016833,20241129,PROD094,WH004,1254,968,280,False
INV0016834,20241129,PROD041,WH004,520,331,144,False
INV0016835,20241129,PROD049,WH004,628,389,240,False
INV0016836,20241129,PROD078,WH004,404,250,306,True
INV0016837,20241129,PROD056,WH004,416,0,359,True
INV0016838,20241129,PROD068,WH004,1319,1202,136,False
INV0016839,20241129,PROD051,WH004,1195,1103,147,False
INV0016840,20241129,PROD077,WH004,884,804,123,False
INV0016841,20241129,PROD086,WH005,673,237,179,False
INV0016842,20241129,PROD048,WH005,228,0,313,True
INV0016843,20241129,PROD019,WH005,1153,1065,342,False
INV0016844,20241129,PROD064,WH005,534,89,314,True
INV0016845,20241129,PROD003,WH005,588,390,158,False
INV0016846,20241129,PROD034,WH005,1084,992,337,False
INV0016847,20241129,PROD044,WH005,956,772,331,False
INV0016848,20241129,PROD017,WH005,177,0,315,True
INV0016849,20241129,PROD092,WH005,85,0,374,True
INV0016850,20241129,PROD028,WH005,1198,909,318,False
INV0016851,20241129,PROD078,WH006,868,461,252,False
INV0016852,20241129,PROD030,WH006,1445,1034,374,False
INV0016853,20241129,PROD021,WH006,678,393,291,False
INV0016854,20241129,PROD087,WH006,1462,1431,286,False
INV0016855,20241129,PROD055,WH006,843,466,311,False
INV0016856,20241129,PROD042,WH006,902,659,274,False
INV0016857,20241129,PROD081,WH006,1423,1236,246,False
INV0016858,20241129,PROD027,WH006,114,0,192,True
INV0016859,20241129,PROD050,WH006,150,8,196,True
INV0016860,20241129,PROD044,WH006,887,581,369,False
INV0016861,20241129,PROD040,WH007,1490,1451,384,False
INV0016862,20241129,PROD061,WH007,888,494,199,False
INV0016863,20241129,PROD035,WH007,1115,769,353,False
INV0016864,20241129,PROD047,WH007,969,739,204,False
INV0016865,20241129,PROD083,WH007,178,0,110,True
INV0016866,20241129,PROD042,WH007,845,352,238,False
INV0016867,20241129,PROD056,WH007,122,10,160,True
INV0016868,20241129,PROD094,WH007,1292,1225,292,False
INV0016869,20241129,PROD031,WH007,934,497,273,False
INV0016870,20241129,PROD036,WH007,258,170,320,True
INV0016871,20241129,PROD093,WH008,808,524,203,False
INV0016872,20241129,PROD010,WH008,1468,1366,288,False
INV0016873,20241129,PROD050,WH008,956,841,142,False
INV0016874,20241129,PROD089,WH008,256,0,234,True
INV0016875,20241129,PROD053,WH008,871,490,275,False
INV0016876,20241129,PROD033,WH008,323,0,356,True
INV0016877,20241129,PROD017,WH008,541,110,338,True
INV0016878,20241129,PROD018,WH008,301,0,181,True
INV0016879,20241129,PROD088,WH008,428,185,321,True
INV0016880,20241129,PROD003,WH008,238,116,165,True
INV0016881,20241129,PROD032,WH009,328,0,163,True
INV0016882,20241129,PROD015,WH009,345,0,204,True
INV0016883,20241129,PROD018,WH009,428,84,379,True
INV0016884,20241129,PROD069,WH009,1484,1316,301,False
INV0016885,20241129,PROD002,WH009,115,0,276,True
INV0016886,20241129,PROD095,WH009,1294,819,244,False
INV0016887,20241129,PROD007,WH009,1156,995,353,False
INV0016888,20241129,PROD067,WH009,712,246,337,True
INV0016889,20241129,PROD045,WH009,1220,824,112,False
INV0016890,20241129,PROD031,WH009,176,43,235,True
INV0016891,20241129,PROD006,WH010,1283,1043,207,False
INV0016892,20241129,PROD083,WH010,524,298,361,True
INV0016893,20241129,PROD003,WH010,62,49,366,True
INV0016894,20241129,PROD036,WH010,725,599,353,False
INV0016895,20241129,PROD053,WH010,266,149,197,True
INV0016896,20241129,PROD090,WH010,117,0,260,True
INV0016897,20241129,PROD072,WH010,1446,1101,236,False
INV0016898,20241129,PROD022,WH010,599,434,269,False
INV0016899,20241129,PROD085,WH010,71,0,154,True
