shipment_id,order_id,carrier,shipping_method,shipping_cost,delay_days,delay_reason
SHP012430,ORD012430,UPS,Standard,10.17,0,No Delay
SHP012431,ORD012431,DHL,Priority,41.24,6,Inventory Shortage
SHP012432,ORD012432,UPS,Expedited,23.16,0,No Delay
SHP012433,ORD012433,FedEx,Priority,46.05,0,No Delay
SHP012434,ORD012434,DHL,Standard,7.07,0,No Delay
SHP012435,ORD012435,FedEx,Expedited,39.52,4,Labor Constraint
SHP012436,ORD012436,FedEx,Standard,12.4,0,No Delay
SHP012437,ORD012437,DHL,Standard,9.96,0,No Delay
SHP012438,ORD012438,Regional Carrier,Expedited,24.63,0,No Delay
SHP012439,ORD012439,UPS,Priority,30.57,0,No Delay
SHP012440,ORD012440,Regional Carrier,Standard,7.56,0,No Delay
SHP012441,ORD012441,DHL,Standard,14.84,0,No Delay
SHP012442,ORD012442,Regional Carrier,Expedited,27.6,0,No Delay
SHP012443,ORD012443,USPS,Standard,6.22,0,No Delay
SHP012445,ORD012445,Regional Carrier,Standard,11.6,0,No Delay
SHP012446,ORD012446,FedEx,Standard,14.9,0,No Delay
SHP012447,ORD012447,USPS,Standard,26.55,7,Inventory Shortage
SHP012448,ORD012448,Regional Carrier,Standard,16.67,0,No Delay
SHP012449,ORD012449,UPS,Standard,16.15,0,No Delay
SHP012451,ORD012451,UPS,Standard,14.89,0,No Delay
SHP012452,ORD012452,Regional Carrier,Priority,48.75,0,No Delay
SHP012453,ORD012453,FedEx,Standard,11.75,0,No Delay
SHP012454,ORD012454,DHL,Expedited,27.76,0,No Delay
SHP012455,ORD012455,USPS,Standard,10.3,0,No Delay
SHP012456,ORD012456,Regional Carrier,Standard,13.76,0,No Delay
SHP012457,ORD012457,Regional Carrier,Standard,17.32,0,No Delay
SHP012458,ORD012458,DHL,Priority,32.46,0,No Delay
SHP012459,ORD012459,UPS,Standard,11.88,0,No Delay
SHP012460,ORD012460,Regional Carrier,Standard,10.55,0,No Delay
SHP012461,ORD012461,Regional Carrier,Standard,9.78,0,No Delay
SHP012462,ORD012462,Regional Carrier,Standard,16.49,5,Weather
SHP012463,ORD012463,FedEx,Standard,19.76,3,System Issue
SHP012464,ORD012464,Regional Carrier,Standard,15.54,0,No Delay
SHP012465,ORD012465,Regional Carrier,Standard,24.3,4,Inventory Shortage
SHP012466,ORD012466,DHL,Standard,16.02,0,No Delay
SHP012467,ORD012467,DHL,Priority,33.52,0,No Delay
SHP012468,ORD012468,USPS,Standard,6.23,0,No Delay
SHP012469,ORD012469,FedEx,Standard,21.01,7,Carrier Delay
SHP012470,ORD012470,UPS,Expedited,29.62,8,Inventory Shortage
SHP012471,ORD012471,DHL,Standard,7.23,0,No Delay
SHP012472,ORD012472,USPS,Standard,11.49,0,No Delay
SHP012473,ORD012473,FedEx,Expedited,30.04,0,No Delay
SHP012474,ORD012474,FedEx,Expedited,34.43,1,Carrier Delay
SHP012475,ORD012475,DHL,Standard,8.87,0,No Delay
SHP012476,ORD012476,DHL,Standard,6.95,0,No Delay
SHP012477,ORD012477,UPS,Standard,7.73,0,No Delay
SHP012478,ORD012478,FedEx,Standard,10.73,0,No Delay
SHP012479,ORD012479,Regional Carrier,Standard,7.99,0,No Delay
SHP012480,ORD012480,Regional Carrier,Standard,13.6,0,No Delay
SHP012481,ORD012481,DHL,Standard,23.76,7,Supplier Delay
SHP012482,ORD012482,DHL,Priority,52.28,4,Labor Constraint
SHP012483,ORD012483,FedEx,Standard,11.69,0,No Delay
SHP012484,ORD012484,DHL,Standard,17.84,0,No Delay
SHP012485,ORD012485,FedEx,Standard,7.88,0,No Delay
SHP012486,ORD012486,UPS,Standard,15.3,0,No Delay
SHP012487,ORD012487,FedEx,Standard,12.29,0,No Delay
SHP012488,ORD012488,DHL,Standard,6.25,0,No Delay
SHP012489,ORD012489,FedEx,Expedited,48.53,8,Weather
SHP012490,ORD012490,Regional Carrier,Standard,17.2,0,No Delay
SHP012491,ORD012491,FedEx,Standard,17.52,0,No Delay
SHP012492,ORD012492,UPS,Standard,20.22,7,Supplier Delay
SHP012493,ORD012493,FedEx,Standard,16.2,0,No Delay
SHP012494,ORD012494,Regional Carrier,Expedited,22.79,0,No Delay
SHP012495,ORD012495,UPS,Standard,8.14,0,No Delay
SHP012496,ORD012496,DHL,Standard,13.4,0,No Delay
SHP012497,ORD012497,DHL,Standard,11.59,0,No Delay
SHP012498,ORD012498,FedEx,Standard,10.47,0,No Delay
SHP012499,ORD012499,FedEx,Standard,12.89,0,No Delay
SHP012500,ORD012500,FedEx,Standard,12.7,0,No Delay
SHP012501,ORD012501,UPS,Standard,16.67,0,No Delay
SHP012502,ORD012502,DHL,Expedited,21.43,0,No Delay
SHP012503,ORD012503,Regional Carrier,Standard,9.18,0,No Delay
SHP012504,ORD012504,Regional Carrier,Expedited,27.45,1,System Issue
SHP012505,ORD012505,DHL,Standard,10.8,0,No Delay
SHP012506,ORD012506,FedEx,Standard,15.24,0,No Delay
SHP012507,ORD012507,FedEx,Standard,17.74,3,System Issue
SHP012508,ORD012508,UPS,Standard,15.29,0,No Delay
SHP012509,ORD012509,FedEx,Standard,13.58,0,No Delay
SHP012510,ORD012510,Regional Carrier,Standard,12.87,0,No Delay
SHP012511,ORD012511,UPS,Priority,46.78,0,No Delay
SHP012512,ORD012512,FedEx,Standard,10.8,0,No Delay
SHP012513,ORD012513,USPS,Standard,8.66,0,No Delay
SHP012514,ORD012514,FedEx,Priority,39.52,0,No Delay
SHP012515,ORD012515,Regional Carrier,Standard,15.91,0,No Delay
SHP012516,ORD012516,USPS,Standard,12.81,0,No Delay
SHP012517,ORD012517,Regional Carrier,Standard,12.21,0,No Delay
SHP012518,ORD012518,Regional Carrier,Standard,16.0,0,No Delay
SHP012519,ORD012519,Regional Carrier,Expedited,31.5,0,No Delay
SHP012520,ORD012520,Regional Carrier,Standard,9.06,0,No Delay
SHP012521,ORD012521,USPS,Standard,10.22,0,No Delay
SHP012522,ORD012522,Regional Carrier,Standard,8.67,0,No Delay
SHP012523,ORD012523,FedEx,Standard,11.04,0,No Delay
SHP012524,ORD012524,UPS,Standard,6.49,0,No Delay
SHP012525,ORD012525,UPS,Standard,27.78,8,Supplier Delay
SHP012526,ORD012526,DHL,Standard,15.11,0,No Delay
SHP012527,ORD012527,DHL,Standard,16.35,0,No Delay
SHP012528,ORD012528,UPS,Standard,7.4,0,No Delay
SHP012529,ORD012529,USPS,Standard,14.13,0,No Delay
SHP012530,ORD012530,Regional Carrier,Standard,17.83,0,No Delay
SHP012531,ORD012531,Regional Carrier,Standard,15.3,0,No Delay
SHP012532,ORD012532,Regional Carrier,Expedited,21.39,0,No Delay
SHP012533,ORD012533,Regional Carrier,Priority,39.42,0,No Delay
SHP012534,ORD012534,UPS,Standard,7.08,0,No Delay
SHP012535,ORD012535,FedEx,Standard,15.82,0,No Delay
SHP012536,ORD012536,DHL,Standard,12.2,0,No Delay
SHP012537,ORD012537,Regional Carrier,Standard,16.75,0,No Delay
SHP012538,ORD012538,DHL,Expedited,19.87,0,No Delay
SHP012539,ORD012539,UPS,Expedited,23.73,0,No Delay
SHP012540,ORD012540,UPS,Standard,17.61,0,No Delay
SHP012541,ORD012541,USPS,Standard,30.48,8,Weather
SHP012542,ORD012542,UPS,Standard,11.15,0,No Delay
SHP012543,ORD012543,UPS,Standard,14.14,0,No Delay
SHP012544,ORD012544,Regional Carrier,Expedited,31.83,0,No Delay
SHP012545,ORD012545,USPS,Standard,9.5,0,No Delay
SHP012546,ORD012546,FedEx,Standard,16.23,4,Labor Constraint
SHP012547,ORD012547,UPS,Standard,14.47,0,No Delay
SHP012548,ORD012548,USPS,Standard,11.36,3,Labor Constraint
SHP012549,ORD012549,DHL,Standard,6.2,0,No Delay
SHP012550,ORD012550,UPS,Expedited,15.37,0,No Delay
SHP012551,ORD012551,FedEx,Priority,26.08,0,No Delay
SHP012552,ORD012552,DHL,Standard,8.66,0,No Delay
SHP012553,ORD012553,UPS,Expedited,27.01,0,No Delay
SHP012554,ORD012554,DHL,Standard,10.9,0,No Delay
SHP012555,ORD012555,UPS,Standard,6.62,0,No Delay
SHP012556,ORD012556,USPS,Standard,7.46,0,No Delay
SHP012557,ORD012557,UPS,Standard,8.95,0,No Delay
SHP012558,ORD012558,FedEx,Expedited,26.24,0,No Delay
SHP012559,ORD012559,Regional Carrier,Standard,25.03,6,Labor Constraint
SHP012560,ORD012560,Regional Carrier,Standard,10.54,0,No Delay
SHP012561,ORD012561,USPS,Expedited,25.81,0,No Delay
SHP012563,ORD012563,FedEx,Standard,7.39,0,No Delay
SHP012564,ORD012564,Regional Carrier,Standard,10.89,0,No Delay
SHP012565,ORD012565,DHL,Standard,18.63,4,Inventory Shortage
SHP012566,ORD012566,DHL,Expedited,20.59,0,No Delay
SHP012567,ORD012567,UPS,Standard,20.07,5,Carrier Delay
SHP012568,ORD012568,USPS,Standard,10.94,0,No Delay
SHP012569,ORD012569,DHL,Expedited,28.64,0,No Delay
SHP012570,ORD012570,USPS,Standard,9.21,0,No Delay
SHP012571,ORD012571,USPS,Expedited,33.18,0,No Delay
SHP012572,ORD012572,USPS,Standard,7.46,0,No Delay
SHP012573,ORD012573,Regional Carrier,Standard,10.94,0,No Delay
SHP012574,ORD012574,FedEx,Expedited,27.88,0,No Delay
SHP012575,ORD012575,Regional Carrier,Standard,13.34,0,No Delay
SHP012576,ORD012576,DHL,Priority,25.23,0,No Delay
SHP012577,ORD012577,USPS,Expedited,23.07,0,No Delay
SHP012578,ORD012578,DHL,Standard,11.29,0,No Delay
SHP012579,ORD012579,USPS,Standard,9.76,2,Labor Constraint
SHP012580,ORD012580,UPS,Expedited,23.68,4,Carrier Delay
SHP012581,ORD012581,USPS,Priority,40.9,0,No Delay
SHP012582,ORD012582,USPS,Standard,16.09,0,No Delay
SHP012583,ORD012583,UPS,Standard,11.62,0,No Delay
SHP012584,ORD012584,USPS,Standard,23.07,3,Labor Constraint
SHP012585,ORD012585,UPS,Expedited,27.76,0,No Delay
SHP012586,ORD012586,FedEx,Standard,8.52,0,No Delay
SHP012587,ORD012587,Regional Carrier,Standard,12.78,0,No Delay
SHP012588,ORD012588,Regional Carrier,Standard,11.71,0,No Delay
SHP012589,ORD012589,DHL,Standard,13.32,0,No Delay
SHP012590,ORD012590,DHL,Standard,8.75,0,No Delay
SHP012591,ORD012591,Regional Carrier,Expedited,34.93,0,No Delay
SHP012592,ORD012592,FedEx,Priority,56.48,8,Labor Constraint
SHP012593,ORD012593,Regional Carrier,Standard,14.38,0,No Delay
SHP012594,ORD012594,DHL,Expedited,15.85,0,No Delay
SHP012595,ORD012595,Regional Carrier,Standard,10.1,0,No Delay
SHP012596,ORD012596,UPS,Expedited,42.63,8,Supplier Delay
SHP012597,ORD012597,UPS,Standard,13.76,0,No Delay
SHP012598,ORD012598,USPS,Standard,10.23,0,No Delay
SHP012599,ORD012599,FedEx,Priority,55.84,4,Supplier Delay
SHP012600,ORD012600,USPS,Standard,8.62,0,No Delay
SHP012601,ORD012601,FedEx,Priority,53.03,0,No Delay
SHP012602,ORD012602,FedEx,Expedited,30.61,1,Inventory Shortage
SHP012603,ORD012603,UPS,Priority,51.38,0,No Delay
SHP012604,ORD012604,USPS,Expedited,24.48,0,No Delay
SHP012605,ORD012605,USPS,Standard,9.04,0,No Delay
SHP012606,ORD012606,UPS,Standard,12.23,3,System Issue
SHP012607,ORD012607,UPS,Expedited,16.86,0,No Delay
SHP012608,ORD012608,Regional Carrier,Standard,11.47,0,No Delay
SHP012609,ORD012609,FedEx,Expedited,19.08,0,No Delay
SHP012610,ORD012610,UPS,Standard,14.38,0,No Delay
SHP012611,ORD012611,DHL,Standard,17.7,0,No Delay
SHP012612,ORD012612,Regional Carrier,Expedited,18.04,0,No Delay
SHP012613,ORD012613,FedEx,Expedited,25.08,0,No Delay
SHP012614,ORD012614,DHL,Standard,9.81,0,No Delay
SHP012615,ORD012615,DHL,Standard,9.29,0,No Delay
SHP012616,ORD012616,FedEx,Expedited,20.31,0,No Delay
SHP012617,ORD012617,FedEx,Standard,11.22,0,No Delay
SHP012618,ORD012618,Regional Carrier,Standard,6.12,0,No Delay
SHP012620,ORD012620,Regional Carrier,Standard,10.5,0,No Delay
SHP012621,ORD012621,UPS,Standard,6.93,0,No Delay
SHP012622,ORD012622,Regional Carrier,Priority,25.07,0,No Delay
SHP012623,ORD012623,UPS,Priority,40.16,0,No Delay
SHP012624,ORD012624,UPS,Standard,7.03,0,No Delay
SHP012625,ORD012625,USPS,Standard,17.99,0,No Delay
SHP012626,ORD012626,UPS,Standard,7.76,0,No Delay
SHP012627,ORD012627,UPS,Standard,14.56,0,No Delay
SHP012628,ORD012628,Regional Carrier,Expedited,29.79,0,No Delay
SHP012629,ORD012629,FedEx,Standard,12.0,0,No Delay
SHP012630,ORD012630,Regional Carrier,Expedited,32.47,0,No Delay
SHP012631,ORD012631,Regional Carrier,Standard,24.47,7,Labor Constraint
SHP012632,ORD012632,DHL,Standard,7.56,0,No Delay
SHP012633,ORD012633,DHL,Expedited,25.79,0,No Delay
SHP012634,ORD012634,DHL,Expedited,20.34,0,No Delay
SHP012635,ORD012635,FedEx,Expedited,34.09,0,No Delay
SHP012636,ORD012636,Regional Carrier,Expedited,34.16,0,No Delay
SHP012637,ORD012637,USPS,Priority,51.87,0,No Delay
SHP012638,ORD012638,FedEx,Standard,11.07,0,No Delay
SHP012639,ORD012639,USPS,Standard,12.36,0,No Delay
SHP012640,ORD012640,USPS,Priority,45.78,0,No Delay
SHP012641,ORD012641,UPS,Standard,15.56,0,No Delay
SHP012642,ORD012642,Regional Carrier,Priority,51.64,0,No Delay
SHP012643,ORD012643,DHL,Standard,15.48,0,No Delay
SHP012644,ORD012644,DHL,Expedited,20.17,0,No Delay
SHP012645,ORD012645,FedEx,Standard,6.26,0,No Delay
SHP012646,ORD012646,USPS,Standard,12.57,0,No Delay
SHP012647,ORD012647,USPS,Standard,15.76,0,No Delay
SHP012648,ORD012648,USPS,Standard,13.87,0,No Delay
SHP012649,ORD012649,UPS,Standard,17.02,0,No Delay
SHP012650,ORD012650,UPS,Standard,11.04,0,No Delay
SHP012651,ORD012651,Regional Carrier,Standard,12.76,0,No Delay
SHP012652,ORD012652,DHL,Expedited,17.24,0,No Delay
SHP012653,ORD012653,USPS,Standard,14.97,5,Supplier Delay
SHP012655,ORD012655,USPS,Expedited,21.05,0,No Delay
SHP012656,ORD012656,UPS,Expedited,17.08,0,No Delay
SHP012657,ORD012657,Regional Carrier,Standard,19.69,7,Weather
SHP012658,ORD012658,DHL,Standard,21.7,3,Labor Constraint
SHP012659,ORD012659,UPS,Standard,16.76,2,Supplier Delay
SHP012660,ORD012660,UPS,Standard,12.94,0,No Delay
SHP012661,ORD012661,Regional Carrier,Standard,10.06,0,No Delay
SHP012662,ORD012662,DHL,Standard,6.67,0,No Delay
SHP012663,ORD012663,DHL,Standard,12.77,0,No Delay
SHP012664,ORD012664,USPS,Expedited,27.49,0,No Delay
SHP012665,ORD012665,UPS,Standard,13.56,0,No Delay
SHP012666,ORD012666,Regional Carrier,Expedited,21.29,0,No Delay
SHP012667,ORD012667,UPS,Standard,10.93,0,No Delay
SHP012668,ORD012668,Regional Carrier,Standard,12.89,0,No Delay
SHP012669,ORD012669,USPS,Expedited,21.55,0,No Delay
SHP012670,ORD012670,FedEx,Standard,19.43,3,System Issue
SHP012671,ORD012671,Regional Carrier,Standard,6.13,0,No Delay
SHP012672,ORD012672,UPS,Standard,15.09,0,No Delay
SHP012674,ORD012674,DHL,Standard,12.59,0,No Delay
SHP012675,ORD012675,DHL,Standard,8.85,0,No Delay
SHP012676,ORD012676,Regional Carrier,Standard,14.36,0,No Delay
SHP012677,ORD012677,Regional Carrier,Standard,22.55,5,Inventory Shortage
SHP012678,ORD012678,USPS,Expedited,22.93,0,No Delay
SHP012680,ORD012680,Regional Carrier,Expedited,22.58,0,No Delay
SHP012681,ORD012681,Regional Carrier,Expedited,16.47,0,No Delay
SHP012682,ORD012682,UPS,Priority,31.0,0,No Delay
SHP012683,ORD012683,UPS,Expedited,18.36,0,No Delay
SHP012684,ORD012684,USPS,Standard,10.28,0,No Delay
SHP012685,ORD012685,Regional Carrier,Expedited,19.7,0,No Delay
SHP012686,ORD012686,DHL,Expedited,21.38,0,No Delay
SHP012687,ORD012687,DHL,Expedited,26.88,0,No Delay
SHP012688,ORD012688,USPS,Priority,27.01,0,No Delay
SHP012689,ORD012689,FedEx,Standard,16.63,0,No Delay
SHP012690,ORD012690,DHL,Standard,6.25,0,No Delay
SHP012691,ORD012691,UPS,Standard,12.19,0,No Delay
SHP012692,ORD012692,FedEx,Standard,16.61,0,No Delay
SHP012693,ORD012693,DHL,Standard,7.27,0,No Delay
SHP012694,ORD012694,UPS,Expedited,26.84,0,No Delay
SHP012695,ORD012695,UPS,Expedited,28.15,0,No Delay
SHP012696,ORD012696,DHL,Standard,14.17,0,No Delay
SHP012697,ORD012697,FedEx,Standard,12.11,0,No Delay
SHP012698,ORD012698,Regional Carrier,Standard,10.25,0,No Delay
SHP012699,ORD012699,USPS,Standard,7.06,0,No Delay
SHP012700,ORD012700,Regional Carrier,Standard,9.14,0,No Delay
SHP012701,ORD012701,UPS,Expedited,21.09,0,No Delay
SHP012702,ORD012702,Regional Carrier,Expedited,22.59,0,No Delay
SHP012704,ORD012704,UPS,Standard,13.09,0,No Delay
SHP012705,ORD012705,Regional Carrier,Standard,15.3,0,No Delay
SHP012706,ORD012706,UPS,Standard,16.8,0,No Delay
SHP012707,ORD012707,Regional Carrier,Priority,28.29,0,No Delay
SHP012708,ORD012708,Regional Carrier,Standard,11.13,0,No Delay
SHP012709,ORD012709,UPS,Priority,35.45,0,No Delay
SHP012710,ORD012710,DHL,Standard,15.72,0,No Delay
SHP012711,ORD012711,FedEx,Expedited,17.11,0,No Delay
SHP012712,ORD012712,DHL,Standard,14.4,0,No Delay
SHP012713,ORD012713,DHL,Standard,13.06,0,No Delay
SHP012715,ORD012715,DHL,Expedited,19.25,0,No Delay
SHP012716,ORD012716,FedEx,Expedited,25.21,0,No Delay
SHP012718,ORD012718,FedEx,Standard,14.79,0,No Delay
SHP012719,ORD012719,UPS,Standard,9.03,0,No Delay
SHP012720,ORD012720,UPS,Standard,10.75,0,No Delay
SHP012721,ORD012721,UPS,Standard,16.52,0,No Delay
SHP012722,ORD012722,FedEx,Standard,12.56,0,No Delay
SHP012723,ORD012723,UPS,Standard,14.01,0,No Delay
SHP012724,ORD012724,USPS,Standard,16.47,0,No Delay
SHP012725,ORD012725,UPS,Standard,16.0,0,No Delay
SHP012726,ORD012726,Regional Carrier,Standard,16.32,0,No Delay
SHP012727,ORD012727,DHL,Standard,9.88,0,No Delay
SHP012728,ORD012728,USPS,Standard,19.54,6,System Issue
SHP012729,ORD012729,Regional Carrier,Standard,8.69,0,No Delay
SHP012730,ORD012730,DHL,Expedited,24.06,0,No Delay
SHP012731,ORD012731,DHL,Standard,14.87,0,No Delay
SHP012733,ORD012733,USPS,Standard,18.71,7,Supplier Delay
SHP012734,ORD012734,FedEx,Expedited,18.04,0,No Delay
SHP012735,ORD012735,UPS,Standard,16.95,0,No Delay
SHP012736,ORD012736,USPS,Standard,8.07,0,No Delay
SHP012737,ORD012737,DHL,Expedited,30.6,0,No Delay
SHP012738,ORD012738,UPS,Priority,25.71,0,No Delay
SHP012739,ORD012739,FedEx,Standard,15.3,0,No Delay
SHP012740,ORD012740,FedEx,Standard,7.34,0,No Delay
SHP012741,ORD012741,DHL,Standard,11.62,0,No Delay
SHP012742,ORD012742,FedEx,Standard,11.16,0,No Delay
SHP012743,ORD012743,UPS,Standard,6.26,0,No Delay
SHP012744,ORD012744,UPS,Expedited,30.31,0,No Delay
SHP012745,ORD012745,UPS,Standard,11.39,3,Labor Constraint
SHP012746,ORD012746,FedEx,Standard,8.5,0,No Delay
SHP012747,ORD012747,DHL,Standard,8.81,0,No Delay
SHP012748,ORD012748,UPS,Standard,14.88,0,No Delay
SHP012749,ORD012749,Regional Carrier,Standard,13.73,0,No Delay
SHP012750,ORD012750,DHL,Standard,13.27,0,No Delay
SHP012751,ORD012751,USPS,Expedited,27.16,0,No Delay
SHP012752,ORD012752,FedEx,Priority,49.9,0,No Delay
SHP012753,ORD012753,Regional Carrier,Standard,9.09,0,No Delay
SHP012754,ORD012754,DHL,Expedited,15.65,0,No Delay
SHP012755,ORD012755,Regional Carrier,Standard,10.36,0,No Delay
SHP012756,ORD012756,Regional Carrier,Priority,41.78,0,No Delay
SHP012757,ORD012757,USPS,Standard,14.27,0,No Delay
SHP012758,ORD012758,UPS,Standard,6.21,0,No Delay
SHP012759,ORD012759,DHL,Standard,13.16,0,No Delay
SHP012760,ORD012760,DHL,Expedited,34.81,0,No Delay
SHP012761,ORD012761,USPS,Expedited,21.87,1,Carrier Delay
SHP012762,ORD012762,UPS,Standard,17.08,0,No Delay
SHP012763,ORD012763,UPS,Standard,11.87,0,No Delay
SHP012764,ORD012764,FedEx,Priority,49.12,0,No Delay
SHP012765,ORD012765,FedEx,Expedited,22.51,0,No Delay
SHP012766,ORD012766,UPS,Standard,26.13,7,Weather
SHP012767,ORD012767,FedEx,Standard,13.01,0,No Delay
SHP012768,ORD012768,USPS,Standard,14.88,0,No Delay
SHP012769,ORD012769,FedEx,Expedited,24.46,0,No Delay
SHP012770,ORD012770,DHL,Standard,12.46,0,No Delay
SHP012771,ORD012771,DHL,Standard,13.0,0,No Delay
SHP012772,ORD012772,DHL,Standard,7.41,0,No Delay
SHP012773,ORD012773,Regional Carrier,Expedited,32.96,0,No Delay
SHP012774,ORD012774,USPS,Expedited,21.43,0,No Delay
SHP012775,ORD012775,USPS,Standard,6.06,0,No Delay
SHP012776,ORD012776,USPS,Expedited,43.9,7,Carrier Delay
SHP012777,ORD012777,DHL,Standard,17.57,0,No Delay
SHP012778,ORD012778,DHL,Expedited,25.19,0,No Delay
SHP012779,ORD012779,USPS,Standard,14.31,0,No Delay
SHP012780,ORD012780,Regional Carrier,Expedited,23.83,1,Weather
SHP012781,ORD012781,USPS,Expedited,21.17,0,No Delay
SHP012782,ORD012782,DHL,Standard,15.5,0,No Delay
SHP012783,ORD012783,USPS,Standard,14.47,0,No Delay
SHP012784,ORD012784,USPS,Standard,15.64,1,Labor Constraint
SHP012785,ORD012785,USPS,Standard,8.76,0,No Delay
SHP012786,ORD012786,UPS,Standard,10.1,0,No Delay
SHP012787,ORD012787,USPS,Standard,6.51,0,No Delay
SHP012788,ORD012788,Regional Carrier,Expedited,33.28,0,No Delay
SHP012789,ORD012789,USPS,Standard,17.44,0,No Delay
SHP012790,ORD012790,Regional Carrier,Standard,13.57,0,No Delay
SHP012791,ORD012791,Regional Carrier,Expedited,15.69,0,No Delay
SHP012792,ORD012792,FedEx,Expedited,17.04,0,No Delay
SHP012793,ORD012793,FedEx,Standard,9.4,0,No Delay
SHP012794,ORD012794,DHL,Expedited,19.17,0,No Delay
SHP012795,ORD012795,UPS,Standard,14.41,0,No Delay
SHP012796,ORD012796,UPS,Standard,17.34,0,No Delay
SHP012797,ORD012797,USPS,Standard,14.66,0,No Delay
SHP012798,ORD012798,DHL,Standard,17.89,0,No Delay
SHP012799,ORD012799,Regional Carrier,Standard,13.29,0,No Delay
SHP012800,ORD012800,USPS,Priority,27.23,0,No Delay
SHP012801,ORD012801,UPS,Standard,13.79,0,No Delay
SHP012802,ORD012802,USPS,Standard,14.48,0,No Delay
SHP012803,ORD012803,Regional Carrier,Expedited,32.66,0,No Delay
SHP012804,ORD012804,FedEx,Standard,11.11,0,No Delay
SHP012805,ORD012805,DHL,Standard,8.69,0,No Delay
SHP012806,ORD012806,FedEx,Expedited,15.95,0,No Delay
SHP012807,ORD012807,UPS,Standard,9.06,0,No Delay
SHP012808,ORD012808,Regional Carrier,Standard,22.73,4,Supplier Delay
SHP012809,ORD012809,FedEx,Standard,8.82,0,No Delay
SHP012810,ORD012810,FedEx,Standard,24.82,8,Carrier Delay
SHP012811,ORD012811,Regional Carrier,Standard,6.49,0,No Delay
SHP012812,ORD012812,USPS,Expedited,31.11,1,Supplier Delay
SHP012814,ORD012814,USPS,Standard,7.25,0,No Delay
SHP012815,ORD012815,Regional Carrier,Standard,14.97,0,No Delay
SHP012816,ORD012816,DHL,Expedited,32.75,0,No Delay
SHP012817,ORD012817,DHL,Standard,13.9,0,No Delay
SHP012818,ORD012818,USPS,Standard,20.1,2,Labor Constraint
SHP012819,ORD012819,DHL,Expedited,31.28,0,No Delay
SHP012820,ORD012820,USPS,Standard,10.27,0,No Delay
SHP012822,ORD012822,Regional Carrier,Expedited,22.77,0,No Delay
SHP012823,ORD012823,FedEx,Expedited,21.45,0,No Delay
SHP012824,ORD012824,UPS,Standard,6.74,0,No Delay
SHP012825,ORD012825,UPS,Expedited,22.91,4,Weather
SHP012826,ORD012826,USPS,Expedited,34.7,0,No Delay
SHP012827,ORD012827,DHL,Expedited,19.82,0,No Delay
SHP012828,ORD012828,USPS,Standard,8.88,0,No Delay
SHP012829,ORD012829,DHL,Expedited,33.79,0,No Delay
SHP012830,ORD012830,USPS,Standard,11.23,0,No Delay
SHP012831,ORD012831,FedEx,Standard,17.43,0,No Delay
SHP012832,ORD012832,FedEx,Standard,18.11,2,Labor Constraint
SHP012833,ORD012833,DHL,Expedited,17.95,0,No Delay
